strike,oi_c,oi_p,vol_c,vol_p,oi_net,vol_net,gex,vex,dex,inv_gex,inv_vex_call,inv_vex_put
26760.0,0.0,0.0,10.0,63.0,0.0,-53.0,0.0,1212798.429581487,0.0,-0.1813100846364446,-0.16625413073779266,-0.01505595389865193
26750.0,12.0,89.0,4.0,11.0,-77.0,-7.0,1416077.5910014408,501024.6473423465,1167.852829210524,-0.06758462672181882,-0.06516886234076419,-0.0024157643810546275
26740.0,0.0,0.0,0.0,16.0,0.0,-16.0,0.0,-23826.789667120796,0.0,-0.00321389360851964,0.0,-0.00321389360851964
26730.0,0.0,29.0,0.0,3.0,-29.0,-3.0,-39358.240174877064,-4071.5420870562475,-0.24402251768753658,-0.0005485278700597198,0.0,-0.0005485278700597198
26720.0,0.0,1.0,0.0,2.0,-1.0,-2.0,-1245.2203896867077,-2490.4407793734154,-0.007753675643029645,-0.00033310731652887713,0.0,-0.00033310731652887713
26710.0,0.0,0.0,0.0,4.0,0.0,-4.0,0.0,-1840.3560077732384,0.0,0.0,0.0,0.0
26700.0,243.0,68.0,6.0,48.0,175.0,-42.0,31635144.028029907,762355.0905326932,23577.51903051411,-0.0872247355441301,-0.08866601935604462,0.0014412838119145265
26690.0,0.0,10.0,1.0,4.0,-10.0,-3.0,-4585.252369582715,61619.72581252196,-0.02623451113192843,-0.014054955139632858,-0.013650142899145313,-0.00040481224048754616
26680.0,0.0,0.0,0.0,2.0,0.0,-2.0,0.0,-1710.8711940949336,0.0,-0.00024039091381945486,0.0,-0.00024039091381945486
26670.0,0.0,0.0,0.0,2.0,0.0,-2.0,0.0,-1558.731707993257,0.0,-0.00021792961913778936,0.0,-0.00021792961913778936
26660.0,0.0,6.0,3.0,22.0,-6.0,-19.0,-4238.894009254316,345771.99461738474,-0.02684143570181874,-0.04601090652411985,-0.04384484166524441,-0.0021660648588754387
26650.0,3.0,74.0,4.0,4.0,-71.0,0.0,323177.4242943931,470953.1272192338,291.32500831387034,-0.05484196478722475,-0.05448799396713315,-0.0003539708200915974
26640.0,0.0,1.0,2.0,1.0,-1.0,1.0,-578.4305524326256,175404.76808528692,-0.003675829061244862,-0.023501049309409706,-0.023415683680187288,-8.536562922241939e-05
26630.0,0.0,0.0,0.0,3.0,0.0,-3.0,0.0,-1663.6112499517928,0.0,-0.0002291711777456593,0.0,-0.0002291711777456593
26620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26610.0,0.0,0.0,0.0,11.0,0.0,-11.0,0.0,-4959.5519015219315,0.0,-0.0010058678459846664,0.0,-0.0010058678459846664
26600.0,2.0,100.0,8.0,27.0,-98.0,-19.0,119508.66003598369,640670.2294234537,196.2334018417038,-0.1293434197550375,-0.1271222783112765,-0.0022211414437609918
26590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26580.0,0.0,17.0,0.0,6.0,-17.0,-6.0,-6429.078967473021,-2269.0866944022428,-0.0421398460229816,-0.00042744334491250286,0.0,-0.00042744334491250286
